날짜,현재유량,백분위값 10%,백분위값 25%,백분위값 50%,백분위값 75%,백분위값 90%
2013-06-05,0.16,0.115,0.1975,1.565,3.2125,43.815
2013-06-06,0.34,0.135,0.2875,1.855,3.32,43.815
2013-06-07,1.74,0.135,0.335,1.895,6.3525,43.815
2013-06-08,0.93,0.16,0.295,2,4.5725,42.53
2013-06-09,0.49,0.115,0.385,2,6.3425,43.155
2013-06-10,0.28,0.21,0.615,1.735,5.235,38.925
2013-06-11,0.21,0.185,0.32,1.38,2.46,42.87
2013-06-12,0.28,0.155,0.3025,1.3,2.52,37.59
2013-06-13,0.20,0.175,0.36,1.125,2.46,41.805
2013-06-14,0.18,0.19,0.3225,1.225,4.665,49.415
2013-06-15,0.22,0.236,0.4,1.34,3.15,44.938
2013-06-16,0.34,0.215,0.35,1.875,4.6725,38.665
2013-06-17,0.19,0.165,0.2925,2,6.4325,37.75
2013-06-18,0.29,0.222,0.34,1.66,7.61,49.984
2013-06-19,2.50,0.24,0.41,1.43,7.61,49.38
2013-06-20,1.03,0.232,0.39,1.37,7.61,50.132
2013-06-21,1.36,0.212,0.4,2,8,49.752
2013-06-22,1.78,0.204,0.33,2,7.61,49.752
2013-06-23,2.18,0.232,0.58,1.685,7.7075,51.736
2013-06-24,1.45,0.254,0.5375,2.46,9.1,72.865
2013-06-25,1.11,0.267,0.64,1.915,9.1,72.865
2013-06-26,1.05,0.286,0.645,1.99,9.1,72.865
2013-06-27,0.77,0.224,0.87,2,11.37,71.47
2013-06-28,0.87,0.19,0.87,1.89,10,71.47
2013-06-29,0.98,0.202,0.86,2,7.61,66.598
2013-06-30,1.54,0.26,1.22,2.46,13.1,71.47
2013-07-01,0.86,0.482,0.86,2.39,9.83,71.47
2013-07-02,0.82,0.652,1.32,2.46,8,59.024
2013-07-03,0.68,0.488,1.36,2.46,7.94,71.47
2013-07-04,0.47,0.386,1.46,2.66,10.47,71.47
2013-07-05,0.44,0.32,1.42,2.46,24.37,71.47
2013-07-06,0.52,0.604,1.3,3.5,35.69,87.898
2013-07-07,0.93,0.574,1,3.37,25.12,71.47
2013-07-08,0.65,0.65,1.02,2.46,19.77,71.47
2013-07-09,0.43,0.706,2,3.67,12.4,71.47
2013-07-10,0.63,0.704,2.14,3.26,12.4,87.874
2013-07-11,0.87,1.864,2.23,3.01,12.4,77.47
2013-07-12,1.71,1.692,2,4.08,17.36,87.908
2013-07-13,4.62,1.534,2,4.62,9.94,101.84
2013-07-14,50.93,1.054,2.46,4.08,37.71,72.382
2013-07-15,160.42,0.822,2,3.96,63.1,140.804
2013-07-16,152.51,0.79,2,7.61,60.82,135.742
2013-07-17,58.31,0.816,2,5.77,38.57,72.076
2013-07-18,40.90,0.714,2,5,33.55,65.252
2013-07-19,24.40,0.666,1.3,4.5,20.15,66.354
2013-07-20,12.40,0.752,1.82,4.64,12.4,97.442
2013-07-21,9.48,0.64,2,5,9.83,89.99
2013-07-22,52.42,0.748,1.8,3.62,12.4,60.538
2013-07-23,83.81,0.704,1.25,2.92,16.66,73.626
2013-07-24,82.40,0.73,1.4,5.5,40.16,90.836
2013-07-25,12.65,0.724,1,3.5,12.65,82.398
2013-07-26,8.25,0.738,1.14,2.46,12.4,117.022
2013-07-27,7.31,0.698,0.84,2.46,14.61,131.17
2013-07-28,7.31,0.538,0.7,2.46,12.4,111.112
2013-07-29,6.10,0.585,0.82,2.46,18.2875,95.545
2013-07-30,4.70,0.55,0.77,2.255,18.6775,98.785
2013-07-31,6.16,0.515,0.885,2.46,14.8375,94.805
2013-08-01,5.23,0.524,0.92,2.55,14.17,54.864
2013-08-02,7.97,0.57,0.915,2.46,12.185,96.22
2013-08-03,6.95,0.526,0.91,2.46,10.2,97.806
2013-08-04,6.55,0.49,0.89,2.46,14.165,121.73
2013-08-05,6.42,0.458,1.05,2.46,13.465,79.85
2013-08-06,6.36,0.466,0.97,2.46,14.985,94.772
2013-08-07,6.10,0.804,1.605,5.8,21.12,91.142
2013-08-08,4.59,1.09,2,4.5,13.73,87.75
2013-08-09,4.27,0.816,2.13,4.96,13.84,75.4
2013-08-10,6.18,1.312,2,7.58,56.385,191.982
2013-08-11,5.96,1.71,2.615,7.66,27.115,111.158
2013-08-12,4.17,1.602,2.615,8,23.355,90.98
2013-08-13,3.65,1.114,2.185,8.47,22.05,94.546
2013-08-14,3.05,1.666,2.34,8,19.51,69.254
2013-08-15,3.20,1.892,2.46,6.95,29.925,101.112
2013-08-16,2.70,1.964,2.55,8,35.665,99.984
2013-08-17,2.32,1.522,2.42,8,27.705,63.828
2013-08-18,2.71,1.118,2.585,8,32.655,83.506
2013-08-19,1.44,1.006,2.42,8,49.385,141.456
2013-08-20,1.38,0.882,2.46,4.61,26.64,89.724
2013-08-21,1.78,0.716,2.06,4.46,20.885,87.246
2013-08-22,1.97,0.654,1.985,3.62,12.665,76.604
2013-08-23,4.81,1.194,2.46,5.3,11.745,56.28
2013-08-24,3.59,1.728,2.745,7.22,20.46,67.438
2013-08-25,3.37,2.46,3.5275,11.265,42.675,113.53
2013-08-26,4.00,2.46,3.31,8.36,20.62,125.176
2013-08-27,5.59,2.208,3.225,7.73,23.225,96.646
2013-08-28,2.19,2.046,2.785,7.31,27.72,96.33
2013-08-29,1.97,1.542,2.22,5.62,28.185,98.96
2013-08-30,1.36,1.414,2.46,5.08,28.66,101.07
2013-08-31,2.51,1.778,2.57,7.23,24.9525,98.341
2013-09-01,2.76,1.544,2.61,7.61,19.82,83.594
2013-09-02,1.40,1.449,2.46,7.135,13.82,72.417
2013-09-03,0.95,1.222,2.23,5.88,16.095,201.712
2013-09-04,1.01,0.874,2.23,8.51,28.85,139.586
2013-09-05,0.92,1.195,2.595,7.805,27.885,136.5
2013-09-06,0.88,1.08,2.9625,12,38.8775,133.39
2013-09-07,1.33,1.252,2.57,8.97,56.16,155.49
2013-09-08,1.66,1.534,2.46,7.35,21.67,101.812
2013-09-09,0.93,1.198,2.46,6.59,12.47,89.516
2013-09-10,0.71,0.978,2.46,4.71,11,81.704
2013-09-11,0.98,1.325,2.5625,5.41,16.9225,111.155
2013-09-12,0.77,0.968,3.18,7.53,39.895,171.504
2013-09-13,1.87,1.47,2.76,5.16,42.89,138.148
2013-09-14,6.02,1.325,2.565,6.085,15.93,86.235
2013-09-15,5.29,1.38,2.5225,5.715,12.2175,92.305
2013-09-16,1.78,1.768,2.46,4.05,14.66,75.354
2013-09-17,1.05,1.75,2.79,5.19,13.6,145.724
2013-09-18,1.69,1.84,2.9325,5.17,12.05,109.24
2013-09-19,1.70,1.968,2.81,5.31,12.4,110.422
2013-09-20,1.72,1.952,2.73,7.61,16.1,78.316
2013-09-21,1.55,1.695,2.8125,6.605,19.395,92.125
2013-09-22,5.73,1.735,2.7075,7.13,23.725,99.495
2013-09-23,2.80,1.315,2.4875,7.44,17.4525,102.485
2013-09-24,1.16,0.91,2.46,5.115,12.4,99.245
2013-09-25,1.60,1.73,2.46,5.065,12.4,94.575
2013-09-26,1.57,1.445,2.46,5.075,15.55,75.075
2013-09-27,1.10,1.035,2.46,4.285,12.2375,65.975
2013-09-28,1.26,1.315,2.5475,4.325,12.4,59.35
2013-09-29,4.38,2.29,2.895,4.34,10.8725,53.64
2013-09-30,23.00,2.13,2.915,5.215,12.4,53.065
2013-10-01,10.52,1.645,2.665,4.2,12.33,52.515
2013-10-02,4.49,1.566,2.46,3.51,11,55.7
2013-10-03,7.24,1.675,2.56,4.03,12.05,83.685
2013-10-04,4.86,1.18,2.2875,4.105,12.4,56.72
2013-10-05,3.30,1.108,2.46,3.64,12.4,55.232
2013-10-06,2.84,0.938,2.46,3.57,17.31,83.18
2013-10-07,2.99,1.175,2.46,3.665,15.58,74.54
2013-10-08,21.95,1.358,2.215,3.34,14.325,54.364
2013-10-09,33.80,0.765,2.1725,3.425,12.7525,51.815
2013-10-10,11.64,0.574,2.2,3.57,10.895,37.424
2013-10-11,5.89,0.725,2.1275,3.91,6.86,42.825
2013-10-12,4.04,0.77,2.11,3.38,9.12,40.6
2013-10-13,4.00,0.795,1.9125,3.16,12.05,72.01
2013-10-14,2.39,0.924,1.835,2.46,9,67.454
2013-10-15,13.50,0.666,1.79,3.28,11.7,39.12
2013-10-16,20.53,0.378,1.725,3,11.7,36.934
2013-10-17,19.76,0.3,1.7825,3.035,10.1525,40.65
2013-10-18,30.65,0.285,1.685,3.135,10.4975,46.095
2013-10-19,13.59,0.69,1.685,3.045,11.7125,39.425
2013-10-20,13.97,1.025,1.9425,2.975,10.1525,38.67
2013-10-21,12.78,0.685,2.46,2.94,12.05,65.93
2013-10-22,11.37,0.67,2.46,2.925,12.1425,65.255
2013-10-23,11.09,0.63,2.0125,2.875,12.0725,54.495
2013-10-24,10.19,0.545,1.9975,2.85,10.7975,51.125
2013-10-25,9.36,0.498,1.71,2.99,9.36,42.816
2013-10-26,9.92,0.466,1.43,3,9.92,42.028
2013-10-27,10.62,0.448,1.8,2.92,11,43.11
2013-10-28,9.12,0.508,1.21,2.91,11,43.916
2013-10-29,8.18,0.555,1.2775,2.8,8.0375,36.03
2013-10-30,7.68,0.545,1.235,2.595,7.6625,34.805
2013-10-31,7.32,0.515,1.175,2.565,7.5375,38.935
2013-11-01,7.41,0.535,1.88,3.05,7.56,44.065
2013-11-02,8.28,0.5,1.4825,2.73,7.61,42.19
2013-11-03,8.75,0.475,1.4125,2.705,7.61,39.845
2013-11-04,7.24,0.64,1.28,2.51,7.61,40.9
2013-11-05,1.51,0.495,1.0575,2.23,7.61,36.765
2013-11-06,0.94,0.535,0.7975,2.24,7.61,55.655
2013-11-07,0.97,0.525,1.04,2.445,8.3525,58.46
2013-11-08,0.88,0.535,1.2025,2.54,10.1525,41.58
2013-11-09,1.37,0.5,1.1525,2.615,10.1525,52.69
2013-11-10,1.71,0.43,1.1275,2.565,12.2375,63.44
2013-11-11,1.03,0.58,1.0325,2.5,10.7775,61.425
2013-11-12,0.54,0.625,1.1875,2.41,10.7025,60.055
2013-11-13,0.52,0.58,1.1525,2.195,10.5225,54.355
2013-11-14,0.46,0.57,1.1525,2.365,10.685,40.9
2013-11-15,0.49,0.525,1.085,2.45,8.44,42.795
2013-11-16,0.99,0.53,1.2275,2.445,7.61,42.23
2013-11-17,1.60,0.435,1.18,2.16,7.61,39.975
2013-11-18,0.92,0.51,0.95,2.07,7.61,37.775
2013-11-19,0.63,0.505,1.1575,2.305,7.61,36.755
2013-11-20,0.78,0.505,0.8925,2.075,7.61,35.585
2013-11-21,0.60,0.545,0.885,2.06,7.61,35.885
2013-11-22,0.39,0.455,0.695,2.005,8.435,35.175
2013-11-23,1.02,0.405,0.825,2.105,10.1525,36.01
2013-11-24,1.41,0.37,0.82,1.93,7.61,36.895
2013-11-25,1.40,0.385,0.8,2.365,7.61,36.995
2013-11-26,1.00,0.435,0.98,2.23,10.1525,35.835
2013-11-27,0.69,0.38,0.715,2,7.525,32.228
2013-11-28,0.52,0.52,0.755,2,7.08,34.036
2013-11-29,0.44,0.44,0.845,2.46,9.045,34.052
2013-11-30,0.95,0.612,0.935,2.46,7.785,59.826
2013-12-01,1.47,0.412,0.88,2,5.445,57.61
2013-12-02,0.88,0.502,0.875,1.89,3.655,50.412
2013-12-03,0.60,0.5,0.8,2,5.215,32.068
2013-12-04,0.45,0.422,0.8,2,6.63,32.364
2013-12-05,0.44,0.436,0.78,2.3,5.905,28.312
2013-12-06,0.41,0.416,0.73,2,5.305,25.744
2013-12-07,0.41,0.422,0.805,2.29,7.09,32.066
2013-12-08,0.99,0.555,0.8825,2.095,8.915,30.98
2013-12-09,0.61,0.465,0.77,2.175,9.0125,33.44
2013-12-10,0.92,0.434,0.85,2.13,8.42,38.4
2013-12-11,0.58,0.55,0.85,2.26,5.38,16.16
2013-12-12,0.30,0.403,0.8225,1.89,4.815,27.688
2013-12-13,0.18,0.408,0.71,1.925,4.4975,12.4
2013-12-14,1.09,0.399,1.01,2.32,9.3475,25.875
2013-12-15,1.38,0.408,1.03,2.22,12.4,42.888
2013-12-16,0.65,0.406,0.84,2.1,12.4,42.888
2013-12-17,0.58,0.44,0.79,2.13,7.61,46.784
2013-12-18,0.69,0.422,0.69,2,3.93,38.792
2013-12-19,0.65,0.529,0.805,1.925,4.58,41.57
2013-12-20,0.40,0.462,0.7575,2.015,3.92,41.324
2013-12-21,0.50,0.47,0.84,2,4.53,37.192
2013-12-22,1.28,0.506,0.87,2.46,5.33,51.44
2013-12-23,0.72,0.56,0.72,2.02,3.04,37.192
2013-12-24,0.19,0.276,0.63,1.1,2.58,51.44
2013-12-25,0.94,0.599,0.875,1.56,3.055,42.209
2013-12-26,0.65,0.501,0.74,1.69,2.755,41.012
2013-12-27,0.19,0.396,0.7325,1.86,2.575,39.633
2013-12-28,0.53,0.385,0.7325,2.015,4.3775,41.324
2013-12-29,1.25,0.488,0.7175,1.625,3.0075,41.324
2013-12-30,0.84,0.522,0.7425,1.575,3.63,41.324
2013-12-31,1.47,0.294,0.7475,1.58,3.2125,35.864
2014-01-01,2.02,0.55,0.71,1.56,2.46,7.61
2014-01-02,1.03,0.539,0.6775,1.14,2.46,7.61
2014-01-03,0.65,0.53,0.64,0.73,2.46,7.61
2014-01-04,0.64,0.31,0.64,0.86,2.46,7.61
2014-01-05,1.65,0.342,0.66,0.855,2.46,7.61
2014-01-06,0.97,0.328,0.61,0.725,2.46,7.61
2014-01-07,0.56,0.297,0.5875,0.72,2.61,7.61
2014-01-08,0.56,0.341,0.58,0.72,4.83,7.61
2014-01-09,0.42,0.22,0.54,0.7,2.46,7.61
2014-01-10,0.14,0.06,0.54,1.31,2.46,7.61
2014-01-11,0.78,0.21,0.57,1.12,2.46,7.61
2014-01-12,1.36,0.06,0.51,1.01,2.46,7.61
2014-01-13,0.54,0.38,0.55,1.03,7.61,26.42
2014-01-14,0.13,0.13,0.51,1.07,2.46,7.61
2014-01-15,0.09,0.072,0.5125,1,2.46,7.61
2014-01-16,0.13,0.076,0.5275,1.005,2.46,7.61
2014-01-17,0.13,0.103,0.505,0.935,2.46,24.539
2014-01-18,0.35,0.269,0.5025,0.94,2.46,7.61
2014-01-19,0.88,0.392,0.53,0.9,2.46,7.61
2014-01-20,0.51,0.445,0.51,0.825,2.46,7.61
2014-01-21,0.07,0.109,0.5,0.79,3.1525,7.61
2014-01-22,0.08,0.464,0.5175,0.86,2.7825,7.61
2014-01-23,0.11,0.327,0.5125,0.735,2.7825,7.61
2014-01-24,0.18,0.212,0.55,0.895,3.72,7.61
2014-01-25,1.56,0.511,0.5825,1.05,2.46,7.61
2014-01-26,4.05,0.43,0.5325,1.2,3.6525,7.61
2014-01-27,1.27,0.344,0.555,1.125,2.46,7.61
2014-01-28,0.47,0.471,0.54,1.105,3.735,7.997
2014-01-29,0.53,0.438,0.5325,1.125,2.825,7.61
2014-01-30,1.92,0.53,0.565,1.665,4.1425,7.61
2014-01-31,2.55,0.52,0.61,2,3.44,7.61
2014-02-01,2.76,0.521,0.55,1.68,3.81,7.61
2014-02-02,4.86,0.45,0.52,1.04,4.86,13.22
2014-02-03,3.74,0.24,0.52,1.01,3.1,8.186
2014-02-04,1.49,0.264,0.52,1,2.46,11.442
2014-02-05,0.41,0.314,0.49,0.72,2.46,11.442
2014-02-06,0.38,0.387,0.4875,0.8,2.535,11.921
2014-02-07,0.35,0.431,0.4925,0.815,2.46,11.921
2014-02-08,0.79,0.471,0.5475,0.845,2.345,11.921
2014-02-09,2.58,0.442,0.5575,0.97,2.55,11.921
2014-02-10,1.50,0.472,0.54,1.24,2.46,11.921
2014-02-11,0.89,0.463,0.525,1.1,2.46,11.921
2014-02-12,0.33,0.396,0.505,0.78,2.46,11.921
2014-02-13,0.46,0.436,0.555,1.3,2.46,11.442
2014-02-14,0.47,0.452,0.5525,1.67,2.46,11.921
2014-02-15,0.67,0.474,0.655,1.47,2.46,11.921
2014-02-16,2.34,0.49,0.625,1.46,2.55,12.023
2014-02-17,1.32,0.466,0.555,1.375,2.46,11.921
2014-02-18,0.60,0.446,0.5475,1.145,2.4725,10.963
2014-02-19,0.53,0.486,0.535,0.89,2.46,12.202
2014-02-20,0.50,0.444,0.53,0.89,2.46,16.464
2014-02-21,0.46,0.404,0.525,0.88,2.46,11.934
2014-02-22,1.63,0.438,0.57,1.73,2.46,11.442
2014-02-23,3.04,0.406,0.57,2,4.285,11.442
2014-02-24,2.29,0.39,0.605,1.82,2.75,11.524
2014-02-25,2.51,0.358,0.555,2,3.735,23.616
2014-02-26,4.38,0.338,0.54,2,5.71,23.616
2014-02-27,5.67,0.366,0.535,2,5.315,12.06
2014-02-28,11.23,0.462,0.595,2,7.06,12.166
2014-03-01,8.09,0.46,0.59,2.36,7.61,12.536
2014-03-02,10.58,0.442,0.595,2,7.61,12.596
2014-03-03,7.27,0.364,0.48,2,7.17,12.002
2014-03-04,7.04,0.399,0.5025,1.965,6.9725,11.453
2014-03-05,6.94,0.368,0.595,2,6.945,12.002
2014-03-06,4.12,0.406,0.595,2.08,5.865,12.392
2014-03-07,3.38,0.446,0.59,2,5.495,12.784
2014-03-08,4.63,0.453,0.735,2.06,5.795,11.783
2014-03-09,6.06,0.386,0.675,2,6.835,12.132
2014-03-10,3.52,0.342,0.64,1.93,7.395,12.432
2014-03-11,3.76,0.302,0.605,2,6.985,13.452
2014-03-12,9.49,0.336,0.59,2.46,7.61,15.052
2014-03-13,27.24,0.443,0.8225,2.9,8.0725,23.033
2014-03-14,28.02,0.434,0.745,3.655,7.61,22.586
2014-03-15,73.77,0.428,0.655,3.275,7.61,25.064
2014-03-16,83.27,0.398,0.55,2.46,6.61,36.716
2014-03-17,78.35,0.452,0.51,2.38,7.61,40.846
2014-03-18,130.62,0.49,0.685,2.46,8.3525,44.252
2014-03-19,102.49,0.4,0.9,2.46,7.61,36.796
2014-03-20,76.13,0.475,0.855,2.86,8.5475,42.857
2014-03-21,34.80,0.501,0.8525,3.05,7.92,34.807
2014-03-22,53.33,0.494,0.75,2.865,10.2875,42.398
2014-03-23,67.18,0.594,0.73,2.67,7.845,58.014
2014-03-24,32.00,0.574,0.68,2.46,7.61,28.93
2014-03-25,34.61,0.53,0.6875,2.435,7.61,27.443
2014-03-26,35.46,0.51,0.71,2.46,7.61,59.322
2014-03-27,41.43,0.474,0.66,2.46,7.61,61.71
2014-03-28,76.02,0.468,0.72,2.46,8.65,75.704
2014-03-29,51.06,0.468,0.7,2.46,7.79,65.562
2014-03-30,33.34,0.492,0.7,2.95,8.28,60.994
2014-03-31,25.52,0.492,1.36,2.46,7.83,70.302
2014-04-01,16.81,0.56,1.41,2.68,8.315,58.85
2014-04-02,13.90,0.535,1.1725,2.72,11.7575,48.47
2014-04-03,9.47,0.675,1.2325,2.46,11.6675,71.425
2014-04-04,9.92,0.445,1.3375,3.95,9.44,68.035
2014-04-05,8.13,0.48,1.03,3.83,8.24,59.456
2014-04-06,13.92,0.578,1.085,3.05,9.6,52.916
2014-04-07,15.79,0.62,1.045,2.88,12.0475,48.545
2014-04-08,25.64,0.63,1.09,3,11.43,45.476
2014-04-09,22.75,0.498,1.005,3.54,10.515,52.814
2014-04-10,20.90,0.587,1.175,2.795,9.4475,45.508
2014-04-11,19.21,0.55,0.9,2.51,7.685,36.723
2014-04-12,21.91,0.516,0.7275,2.575,6.8825,47.776
2014-04-13,21.63,0.497,0.83,2.585,7.2125,46.537
2014-04-14,12.73,0.478,1.075,2.48,7.89,39.818
2014-04-15,2.75,0.61,1.155,2.45,5.7425,43.815
2014-04-16,2.48,0.565,1.1475,2.21,4.145,43.815
2014-04-17,3.64,0.66,1.265,2,4.08,37.532
2014-04-18,3.35,0.646,1.135,2.35,5.805,37.532
2014-04-19,3.57,0.624,1.11,2.46,5.805,47.966
2014-04-20,4.40,0.632,1.04,2.46,5.67,37.532
2014-04-21,3.28,0.562,1.06,2.5,6.025,41.96
2014-04-22,2.48,0.516,1.11,2.46,7.805,41.44
2014-04-23,2.26,0.55,1.13,2.46,7.805,34.394
2014-04-24,1.73,0.472,1.21,2.77,8.81,32.368
2014-04-25,4.48,0.512,1.115,3.03,9.75,41.924
2014-04-26,4.78,0.616,1.58,2.89,6.505,37.532
2014-04-27,3.89,0.528,1.305,2.46,6.335,37.532
2014-04-28,5.96,0.532,0.95,2.46,6.785,37.532
2014-04-29,164.78,0.49,1.095,2.46,11.675,74.876
2014-04-30,257.76,0.466,0.85,2.46,10,76.046
2014-05-01,99.63,0.444,0.765,2.31,7.805,77.098
2014-05-02,83.57,0.41,0.88,2.46,7.805,74.876
2014-05-03,49.15,0.37,0.725,2.05,7.805,59.346
2014-05-04,15.23,0.352,0.605,2,7.775,39.288
2014-05-05,11.04,0.308,0.595,1.92,7.775,36.04
2014-05-06,9.34,0.334,0.61,2,7.775,35.08
2014-05-07,7.06,0.354,0.575,2,7.335,37.1
2014-05-08,7.10,0.294,0.55,1.64,7.355,41.348
2014-05-09,5.89,0.306,0.57,2,6.195,32.956
2014-05-10,4.82,0.346,0.51,1.59,6.215,39.636
2014-05-11,5.35,0.314,0.645,1.16,6.48,70.496
2014-05-12,5.27,0.276,0.555,1.42,6.44,67.692
2014-05-13,4.11,0.292,0.49,1.21,5.86,41.36
2014-05-14,2.36,0.31,0.48,1.33,5.035,45.032
2014-05-15,2.00,0.246,0.37,2,5.035,41.746
2014-05-16,1.73,0.236,0.37,1.73,7.585,37.878
2014-05-17,1.80,0.28,0.4625,1.9,5.7575,38.715
2014-05-18,2.75,0.282,0.51,2,7.61,73.688
2014-05-19,2.18,0.276,0.52,2.18,7.745,37.622
2014-05-20,1.75,0.284,0.36,2,6.59,34.54
2014-05-21,1.61,0.252,0.355,2,3.66,33.012
2014-05-22,1.58,0.272,0.365,2,5.275,32.156
2014-05-23,1.60,0.216,0.515,2.45,5.955,60.39
2014-05-24,1.84,0.234,0.425,2.09,5.3,55.77
2014-05-25,2.59,0.14,0.3,1.785,6.7075,44.605
2014-05-26,1.95,0.225,0.4875,1.61,6.5825,39.61
2014-05-27,1.22,0.21,0.365,1.515,6.3225,37.405
2014-05-28,1.04,0.2,0.4,1.76,2.6775,40.13
2014-05-29,1.20,0.155,0.31,1.59,2.5575,38.39
2014-05-30,1.12,0.185,0.395,1.485,2.46,38.815
2014-05-31,11.76,0.175,0.4425,1.71,6.35,39.32
2014-06-01,3.14,0.195,0.3725,1.625,2.97,39.315
2014-06-02,1.62,0.18,0.32,1.59,2.475,42.175
2014-06-03,1.62,0.18,0.3,1.785,3.1125,43.815
2014-06-04,2.29,0.145,0.2625,1.575,2.94,43.225
2014-06-05,3.38,0.115,0.1975,1.565,3.2125,43.815
2014-06-06,2.13,0.135,0.2875,1.855,3.32,43.815
2014-06-07,1.79,0.135,0.335,1.895,6.3525,43.815
2014-06-08,2.31,0.16,0.295,2,4.5725,42.53
2014-06-09,1.76,0.115,0.385,2,6.3425,43.155
2014-06-10,1.47,0.21,0.615,1.735,5.235,38.925
2014-06-11,2.40,0.185,0.32,1.38,2.46,42.87
2014-06-12,2.54,0.155,0.3025,1.3,2.52,37.59
2014-06-13,2.40,0.175,0.36,1.125,2.46,41.805
2014-06-14,5.40,0.19,0.3225,1.225,4.665,49.415
2014-06-15,3.15,0.236,0.4,1.34,3.15,44.938
2014-06-16,1.75,0.215,0.35,1.875,4.6725,38.665
2014-06-17,1.24,0.165,0.2925,2,6.4325,37.75
2014-06-18,1.24,0.222,0.34,1.66,7.61,49.984
2014-06-19,1.17,0.24,0.41,1.43,7.61,49.38
2014-06-20,1.55,0.232,0.39,1.37,7.61,50.132
2014-06-21,2.43,0.212,0.4,2,8,49.752
2014-06-22,4.36,0.204,0.33,2,7.61,49.752
2014-06-23,3.11,0.232,0.58,1.685,7.7075,51.736
2014-06-24,3.52,0.254,0.5375,2.46,9.1,72.865
2014-06-25,4.57,0.267,0.64,1.915,9.1,72.865
2014-06-26,1.98,0.286,0.645,1.99,9.1,72.865
2014-06-27,1.35,0.224,0.87,2,11.37,71.47
2014-06-28,1.24,0.19,0.87,1.89,10,71.47
2014-06-29,1.82,0.202,0.86,2,7.61,66.598
2014-06-30,1.22,0.26,1.22,2.46,13.1,71.47
2014-07-01,0.77,0.482,0.86,2.39,9.83,71.47
2014-07-02,0.67,0.652,1.32,2.46,8,59.024
2014-07-03,2.03,0.488,1.36,2.46,7.94,71.47
2014-07-04,5.46,0.386,1.46,2.66,10.47,71.47
2014-07-05,2.18,0.32,1.42,2.46,24.37,71.47
2014-07-06,2.27,0.604,1.3,3.5,35.69,87.898
2014-07-07,1.41,0.574,1,3.37,25.12,71.47
2014-07-08,0.86,0.65,1.02,2.46,19.77,71.47
2014-07-09,1.44,0.706,2,3.67,12.4,71.47
2014-07-10,2.43,0.704,2.14,3.26,12.4,87.874
2014-07-11,0.79,1.864,2.23,3.01,12.4,77.47
2014-07-12,0.95,1.692,2,4.08,17.36,87.908
2014-07-13,1.43,1.534,2,4.62,9.94,101.84
2014-07-14,0.87,1.054,2.46,4.08,37.71,72.382
2014-07-15,0.45,0.822,2,3.96,63.1,140.804
2014-07-16,0.35,0.79,2,7.61,60.82,135.742
2014-07-17,0.34,0.816,2,5.77,38.57,72.076
2014-07-18,0.34,0.714,2,5,33.55,65.252
2014-07-19,0.49,0.666,1.3,4.5,20.15,66.354
2014-07-20,1.06,0.752,1.82,4.64,12.4,97.442
2014-07-21,0.60,0.64,2,5,9.83,89.99
2014-07-22,0.32,0.748,1.8,3.62,12.4,60.538
2014-07-23,0.36,0.704,1.25,2.92,16.66,73.626
2014-07-24,0.40,0.73,1.4,5.5,40.16,90.836
2014-07-25,0.51,0.724,1,3.5,12.65,82.398
2014-07-26,0.73,0.738,1.14,2.46,12.4,117.022
2014-07-27,0.82,0.698,0.84,2.46,14.61,131.17
2014-07-28,0.47,0.538,0.7,2.46,12.4,111.112
2014-07-29,0.23,0.585,0.82,2.46,18.2875,95.545
2014-07-30,0.19,0.55,0.77,2.255,18.6775,98.785
2014-07-31,5.55,0.515,0.885,2.46,14.8375,94.805
2014-08-01,10.03,0.524,0.92,2.55,14.17,54.864
2014-08-02,2.22,0.57,0.915,2.46,12.185,96.22
2014-08-03,2.66,0.526,0.91,2.46,10.2,97.806
2014-08-04,4.64,0.49,0.89,2.46,14.165,121.73
2014-08-05,2.47,0.458,1.05,2.46,13.465,79.85
2014-08-06,1.27,0.466,0.97,2.46,14.985,94.772
2014-08-07,5.80,0.804,1.605,5.8,21.12,91.142
2014-08-08,2.11,1.09,2,4.5,13.73,87.75
2014-08-09,1.93,0.816,2.13,4.96,13.84,75.4
2014-08-10,191.47,1.312,2,7.58,56.385,191.982
2014-08-11,302.95,1.71,2.615,7.66,27.115,111.158
2014-08-12,64.00,1.602,2.615,8,23.355,90.98
2014-08-13,55.01,1.114,2.185,8.47,22.05,94.546
2014-08-14,45.02,1.666,2.34,8,19.51,69.254
2014-08-15,37.46,1.892,2.46,6.95,29.925,101.112
2014-08-16,29.38,1.964,2.55,8,35.665,99.984
2014-08-17,28.77,1.522,2.42,8,27.705,63.828
2014-08-18,59.15,1.118,2.585,8,32.655,83.506
2014-08-19,178.68,1.006,2.42,8,49.385,141.456
2014-08-20,138.47,0.882,2.46,4.61,26.64,89.724
2014-08-21,233.28,0.716,2.06,4.46,20.885,87.246
2014-08-22,87.26,0.654,1.985,3.62,12.665,76.604
2014-08-23,41.76,1.194,2.46,5.3,11.745,56.28
2014-08-24,38.32,1.728,2.745,7.22,20.46,67.438
2014-08-25,105.44,2.46,3.5275,11.265,42.675,113.53
2014-08-26,168.75,2.46,3.31,8.36,20.62,125.176
2014-08-27,133.60,2.208,3.225,7.73,23.225,96.646
2014-08-28,54.61,2.046,2.785,7.31,27.72,96.33
2014-08-29,24.72,1.542,2.22,5.62,28.185,98.96
